"AvgDownloadspeed","MinDownloadspeed","MaxDownloadspeed","Postcode","ShortPostcode","Town/City","County"
18.4,1.4,72.9,"PL26 8EQ","PL26 8","ST AUSTELL","CORNWALL"
42.8,2.5,79.9,"PL26 8ES","PL26 8","ST AUSTELL","CORNWALL"
25.4,8.1,79.9,"PL26 8EX","PL26 8","ST AUSTELL","CORNWALL"
20.7,17.4,22.6,"PL26 8EZ","PL26 8","ST AUSTELL","CORNWALL"
39.9,39.7,40,"PL26 8FA","PL26 8","ST AUSTELL","CORNWALL"
27.3,12.6,71.2,"PL26 8FE","PL26 8","ST AUSTELL","CORNWALL"
16.4,4.5,22.4,"PL26 8FF","PL26 8","ST AUSTELL","CORNWALL"
17.6,5.1,23.4,"PL26 8FG","PL26 8","ST AUSTELL","CORNWALL"
3.7,2.5,5,"PL26 8FL","PL26 8","ST AUSTELL","CORNWALL"
22.3,3.5,71.4,"PL26 8FN","PL26 8","ST AUSTELL","CORNWALL"
18.3,14,22.7,"PL26 8FQ","PL26 8","ST AUSTELL","CORNWALL"
16.6,14.3,19.7,"PL26 8FR","PL26 8","ST AUSTELL","CORNWALL"
42.4,9.3,80,"PL26 8FS","PL26 8","ST AUSTELL","CORNWALL"
39,8.9,77.8,"PL26 8FT","PL26 8","ST AUSTELL","CORNWALL"
31.7,12.6,80,"PL26 8FW","PL26 8","ST AUSTELL","CORNWALL"
44.3,3,226,"PL26 8FX","PL26 8","ST AUSTELL","CORNWALL"
3.4,2.1,5.4,"PL26 8FZ","PL26 8","ST AUSTELL","CORNWALL"
19,12.1,40,"PL26 8GH","PL26 8","ST AUSTELL","CORNWALL"
42.4,10.3,78.2,"PL26 8GQ","PL26 8","ST AUSTELL","CORNWALL"
43.8,15.6,80,"PL26 8HB","PL26 8","ST AUSTELL","CORNWALL"
37.6,14.3,80,"PL26 8HD","PL26 8","ST AUSTELL","CORNWALL"
37.4,16.3,70.5,"PL26 8HG","PL26 8","ST AUSTELL","CORNWALL"
34.7,16.2,66.2,"PL26 8HN","PL26 8","ST AUSTELL","CORNWALL"
27.5,8.9,62.2,"PL26 8HQ","PL26 8","ST AUSTELL","CORNWALL"
15.7,6.9,27.4,"PL26 8HS","PL26 8","ST AUSTELL","CORNWALL"
26.4,9,45.4,"PL26 8HW","PL26 8","ST AUSTELL","CORNWALL"
20.6,11.3,32.2,"PL26 8HY","PL26 8","ST AUSTELL","CORNWALL"
45.6,5.4,80,"PL26 8JA","PL26 8","ST AUSTELL","CORNWALL"
26.8,7.6,54.9,"PL26 8JB","PL26 8","ST AUSTELL","CORNWALL"
41.7,19.8,66.2,"PL26 8JE","PL26 8","ST AUSTELL","CORNWALL"
31.2,1.9,80,"PL26 8JF","PL26 8","ST AUSTELL","CORNWALL"
19.5,17.5,21.8,"PL26 8JH","PL26 8","ST AUSTELL","CORNWALL"
19,14.3,22,"PL26 8JL","PL26 8","ST AUSTELL","CORNWALL"
36.2,7,74,"PL26 8JN","PL26 8","ST AUSTELL","CORNWALL"
45,6.5,80,"PL26 8JP","PL26 8","ST AUSTELL","CORNWALL"
25.5,5.7,79.9,"PL26 8JQ","PL26 8","ST AUSTELL","CORNWALL"
43.8,14.3,76.5,"PL26 8JR","PL26 8","ST AUSTELL","CORNWALL"
34.5,9.5,72.2,"PL26 8JW","PL26 8","ST AUSTELL","CORNWALL"
43.5,16.2,72.1,"PL26 8JY","PL26 8","ST AUSTELL","CORNWALL"
29.8,11.2,42.4,"PL26 8JZ","PL26 8","ST AUSTELL","CORNWALL"
9.3,6.8,14.3,"PL26 8LD","PL26 8","ST AUSTELL","CORNWALL"
15.2,13.2,18.1,"PL26 8LF","PL26 8","ST AUSTELL","CORNWALL"
51.9,3.6,80,"PL26 8LG","PL26 8","ST AUSTELL","CORNWALL"
11.8,0.3,55,"PL26 8LH","PL26 8","ST AUSTELL","CORNWALL"
3,1.9,5.3,"PL26 8LJ","PL26 8","ST AUSTELL","CORNWALL"
7.4,6.1,10.1,"PL26 8LN","PL26 8","ST AUSTELL","CORNWALL"
16.3,5.1,23.3,"PL26 8LP","PL26 8","ST AUSTELL","CORNWALL"
16.7,8.3,27.3,"PL26 8LR","PL26 8","ST AUSTELL","CORNWALL"
53.4,40,64.2,"PL26 8LY","PL26 8","ST AUSTELL","CORNWALL"
8.4,3.2,15.5,"PL26 8ND","PL26 8","ST AUSTELL","CORNWALL"
8.3,3,20.1,"PL26 8NE","PL26 8","ST AUSTELL","CORNWALL"
4.7,2.1,19,"PL26 8NQ","PL26 8","ST AUSTELL","CORNWALL"
20,13,32.5,"PL26 8NR","PL26 8","ST AUSTELL","CORNWALL"
34.4,11.6,62,"PL26 8NS","PL26 8","ST AUSTELL","CORNWALL"
34.7,9.8,75.4,"PL26 8NT","PL26 8","ST AUSTELL","CORNWALL"
19.5,16.1,23,"PL26 8NY","PL26 8","ST AUSTELL","CORNWALL"
16.9,9,20.5,"PL26 8NZ","PL26 8","ST AUSTELL","CORNWALL"
40.5,13.4,80,"PL26 8PA","PL26 8","ST AUSTELL","CORNWALL"
33.3,2.8,80,"PL26 8PE","PL26 8","ST AUSTELL","CORNWALL"
47,14.8,79.9,"PL26 8PF","PL26 8","ST AUSTELL","CORNWALL"
37,2.6,76.6,"PL26 8PG","PL26 8","ST AUSTELL","CORNWALL"
38.3,11.3,80,"PL26 8PH","PL26 8","ST AUSTELL","CORNWALL"
36.4,2.3,79.3,"PL26 8PJ","PL26 8","ST AUSTELL","CORNWALL"
40.1,9.6,80,"PL26 8PL","PL26 8","ST AUSTELL","CORNWALL"
27,6,79.9,"PL26 8PP","PL26 8","ST AUSTELL","CORNWALL"
54.8,6.1,80,"PL26 8PQ","PL26 8","ST AUSTELL","CORNWALL"
17.8,17.5,18.2,"PL26 8PR","PL26 8","ST AUSTELL","CORNWALL"
39,10.8,79.4,"PL26 8PS","PL26 8","ST AUSTELL","CORNWALL"
24.9,15.2,40,"PL26 8PX","PL26 8","ST AUSTELL","CORNWALL"
24.7,6.6,49.8,"PL26 8PY","PL26 8","ST AUSTELL","CORNWALL"
26.3,15.3,44,"PL26 8PZ","PL26 8","ST AUSTELL","CORNWALL"
18,9.8,43.9,"PL26 8QA","PL26 8","ST AUSTELL","CORNWALL"
15.4,9,18.7,"PL26 8QB","PL26 8","ST AUSTELL","CORNWALL"
14.1,4,18.2,"PL26 8QE","PL26 8","ST AUSTELL","CORNWALL"
35.9,9.2,79.9,"PL26 8QF","PL26 8","ST AUSTELL","CORNWALL"
36.6,5.9,76.5,"PL26 8QH","PL26 8","ST AUSTELL","CORNWALL"
38.6,0.5,80,"PL26 8QJ","PL26 8","ST AUSTELL","CORNWALL"
44.4,9.7,80,"PL26 8QL","PL26 8","ST AUSTELL","CORNWALL"
33.5,6.1,62,"PL26 8QP","PL26 8","ST AUSTELL","CORNWALL"
35.7,15.2,73.9,"PL26 8QR","PL26 8","ST AUSTELL","CORNWALL"
22.3,6.5,55.9,"PL26 8QS","PL26 8","ST AUSTELL","CORNWALL"
28.2,7.1,67.5,"PL26 8QT","PL26 8","ST AUSTELL","CORNWALL"
23.3,9.2,39.8,"PL26 8QU","PL26 8","ST AUSTELL","CORNWALL"
8.7,5.6,12.9,"PL26 8QX","PL26 8","ST AUSTELL","CORNWALL"
36.2,9.7,80,"PL26 8QY","PL26 8","ST AUSTELL","CORNWALL"
50,33.8,67.1,"PL26 8QZ","PL26 8","ST AUSTELL","CORNWALL"
21.4,20,22.7,"PL26 8RD","PL26 8","ST AUSTELL","CORNWALL"
38.1,8,79.9,"PL26 8RE","PL26 8","ST AUSTELL","CORNWALL"
6.5,0.8,9.8,"PL26 8RH","PL26 8","ST AUSTELL","CORNWALL"
16.3,2.3,80,"PL26 8RJ","PL26 8","ST AUSTELL","CORNWALL"
8.9,5,11.3,"PL26 8RL","PL26 8","ST AUSTELL","CORNWALL"
25.6,3,80,"PL26 8RN","PL26 8","ST AUSTELL","CORNWALL"
9.2,4.3,40,"PL26 8RP","PL26 8","ST AUSTELL","CORNWALL"
17.3,1.2,80,"PL26 8RT","PL26 8","ST AUSTELL","CORNWALL"
15.2,1.9,38.9,"PL26 8RU","PL26 8","ST AUSTELL","CORNWALL"
19.9,1.4,77.6,"PL26 8RW","PL26 8","ST AUSTELL","CORNWALL"
22.9,4.5,40,"PL26 8RX","PL26 8","ST AUSTELL","CORNWALL"
17,5.5,40,"PL26 8SB","PL26 8","ST AUSTELL","CORNWALL"
40.6,16.2,76.2,"PL26 8SD","PL26 8","ST AUSTELL","CORNWALL"
39.5,13.2,69.1,"PL26 8SE","PL26 8","ST AUSTELL","CORNWALL"
2.5,1,4.1,"PL26 8SG","PL26 8","ST AUSTELL","CORNWALL"
39,9.2,79.9,"PL26 8SJ","PL26 8","ST AUSTELL","CORNWALL"
29.2,18.1,74.7,"PL26 8SL","PL26 8","ST AUSTELL","CORNWALL"
25.5,22,33.3,"PL26 8SN","PL26 8","ST AUSTELL","CORNWALL"
28.1,16.1,50,"PL26 8SR","PL26 8","ST AUSTELL","CORNWALL"
39,6.7,76.6,"PL26 8SS","PL26 8","ST AUSTELL","CORNWALL"
35,3.9,73.4,"PL26 8ST","PL26 8","ST AUSTELL","CORNWALL"
37.1,20.9,62.5,"PL26 8SU","PL26 8","ST AUSTELL","CORNWALL"
26.3,12,55,"PL26 8SW","PL26 8","ST AUSTELL","CORNWALL"
38.1,9.2,79.9,"PL26 8SX","PL26 8","ST AUSTELL","CORNWALL"
16.8,6.9,24.1,"PL26 8SY","PL26 8","ST AUSTELL","CORNWALL"
21.7,6.1,31.5,"PL26 8TB","PL26 8","ST AUSTELL","CORNWALL"
22.1,6.6,39.8,"PL26 8TD","PL26 8","ST AUSTELL","CORNWALL"
20.8,8.1,64.1,"PL26 8TH","PL26 8","ST AUSTELL","CORNWALL"
27.3,5,79.3,"PL26 8TJ","PL26 8","ST AUSTELL","CORNWALL"
29.7,9.4,66.1,"PL26 8TL","PL26 8","ST AUSTELL","CORNWALL"
35.7,23.2,43.9,"PL26 8TQ","PL26 8","ST AUSTELL","CORNWALL"
16,7.2,22.2,"PL26 8TR","PL26 8","ST AUSTELL","CORNWALL"
30.8,6.1,55,"PL26 8TS","PL26 8","ST AUSTELL","CORNWALL"
24.5,6.2,54.8,"PL26 8TT","PL26 8","ST AUSTELL","CORNWALL"
36.2,13.4,80,"PL26 8TU","PL26 8","ST AUSTELL","CORNWALL"
13.3,6.1,26.3,"PL26 8TX","PL26 8","ST AUSTELL","CORNWALL"
20.6,5.1,35,"PL26 8TY","PL26 8","ST AUSTELL","CORNWALL"
25,4.1,46.9,"PL26 8TZ","PL26 8","ST AUSTELL","CORNWALL"
16.6,5.5,55,"PL26 8UA","PL26 8","ST AUSTELL","CORNWALL"
18,6.1,80,"PL26 8UB","PL26 8","ST AUSTELL","CORNWALL"
43.8,11,79.4,"PL26 8UD","PL26 8","ST AUSTELL","CORNWALL"
41,6.1,79.9,"PL26 8UE","PL26 8","ST AUSTELL","CORNWALL"
27.7,6.4,51.9,"PL26 8UG","PL26 8","ST AUSTELL","CORNWALL"
44,2.7,80,"PL26 8UH","PL26 8","ST AUSTELL","CORNWALL"
43.8,9.5,76.8,"PL26 8UN","PL26 8","ST AUSTELL","CORNWALL"
49.6,3.6,80,"PL26 8UP","PL26 8","ST AUSTELL","CORNWALL"
31.9,7.7,76.3,"PL26 8UQ","PL26 8","ST AUSTELL","CORNWALL"
44.1,1.8,80,"PL26 8UT","PL26 8","ST AUSTELL","CORNWALL"
26.4,12.8,40,"PL26 8UW","PL26 8","ST AUSTELL","CORNWALL"
36.6,10,76.6,"PL26 8UX","PL26 8","ST AUSTELL","CORNWALL"
27.5,11.6,76,"PL26 8UY","PL26 8","ST AUSTELL","CORNWALL"
11.9,2.8,42.2,"PL26 8XF","PL26 8","ST AUSTELL","CORNWALL"
13.7,4.2,55,"PL26 8XG","PL26 8","ST AUSTELL","CORNWALL"
14.4,7.1,18.6,"PL26 8XH","PL26 8","ST AUSTELL","CORNWALL"
18.6,3.2,28.4,"PL26 8XJ","PL26 8","ST AUSTELL","CORNWALL"
11.1,2.4,29.6,"PL26 8XR","PL26 8","ST AUSTELL","CORNWALL"
31.6,3.1,66.7,"PL26 8XZ","PL26 8","ST AUSTELL","CORNWALL"
12.1,2,55,"PL26 8YA","PL26 8","ST AUSTELL","CORNWALL"
40.6,1.9,80,"PL26 8YE","PL26 8","ST AUSTELL","CORNWALL"
39.3,0.8,80,"PL26 8YF","PL26 8","ST AUSTELL","CORNWALL"
50.6,0.8,80,"PL26 8YG","PL26 8","ST AUSTELL","CORNWALL"
10.5,4.3,24.3,"PL26 8YH","PL26 8","ST AUSTELL","CORNWALL"
27.6,12.9,40,"PL26 8YJ","PL26 8","ST AUSTELL","CORNWALL"
20.1,7.2,76.1,"PL26 8YP","PL26 8","ST AUSTELL","CORNWALL"
11.7,2.4,49.4,"PL26 8YQ","PL26 8","ST AUSTELL","CORNWALL"
41.5,6.6,78.9,"PL26 8YR","PL26 8","ST AUSTELL","CORNWALL"
24.1,8.3,40,"PL26 8YS","PL26 8","ST AUSTELL","CORNWALL"
17.1,0.5,68.2,"PL26 8YT","PL26 8","ST AUSTELL","CORNWALL"
35.4,4.7,79.6,"PL26 8YU","PL26 8","ST AUSTELL","CORNWALL"
37.4,0.4,78.8,"PL26 8YW","PL26 8","ST AUSTELL","CORNWALL"
25.9,3.9,64.3,"PL26 8YX","PL26 8","ST AUSTELL","CORNWALL"
38,11.3,80,"PL27 6AD","PL27 6","WADEBRIDGE","CORNWALL"
30.2,10.2,65.6,"PL27 6AE","PL27 6","WADEBRIDGE","CORNWALL"
26.6,6.1,68.7,"PL27 6AF","PL27 6","WADEBRIDGE","CORNWALL"
14.8,5.2,20.5,"PL27 6AG","PL27 6","WADEBRIDGE","CORNWALL"
26.9,15.5,45.4,"PL27 6AJ","PL27 6","WADEBRIDGE","CORNWALL"
19.9,4.1,56.1,"PL27 6AL","PL27 6","WADEBRIDGE","CORNWALL"
16.5,6.1,79.7,"PL27 6AN","PL27 6","WADEBRIDGE","CORNWALL"
11.9,2.5,19.5,"PL27 6AP","PL27 6","WADEBRIDGE","CORNWALL"
12.8,11.4,14.3,"PL27 6AQ","PL27 6","WADEBRIDGE","CORNWALL"
14.8,8.6,19.7,"PL27 6AS","PL27 6","WADEBRIDGE","CORNWALL"
12.6,9.4,17.1,"PL27 6AU","PL27 6","WADEBRIDGE","CORNWALL"
11.9,4,24.2,"PL27 6AX","PL27 6","WADEBRIDGE","CORNWALL"
14.3,13,16.3,"PL27 6AY","PL27 6","WADEBRIDGE","CORNWALL"
12.8,6.6,16.4,"PL27 6AZ","PL27 6","WADEBRIDGE","CORNWALL"
12.4,4.6,18.9,"PL27 6BA","PL27 6","WADEBRIDGE","CORNWALL"
13.8,4.8,24.4,"PL27 6BB","PL27 6","WADEBRIDGE","CORNWALL"
15.6,3.2,80,"PL27 6BD","PL27 6","WADEBRIDGE","CORNWALL"
11.5,7.2,15,"PL27 6BE","PL27 6","WADEBRIDGE","CORNWALL"
51.3,6.1,80,"PL27 6BG","PL27 6","WADEBRIDGE","CORNWALL"
41.5,3.1,68.9,"PL27 6BH","PL27 6","WADEBRIDGE","CORNWALL"
46.5,6.7,80,"PL27 6BJ","PL27 6","WADEBRIDGE","CORNWALL"
9.4,2,14.7,"PL27 6BQ","PL27 6","WADEBRIDGE","CORNWALL"
43.3,20.7,80,"PL27 6BW","PL27 6","WADEBRIDGE","CORNWALL"
35.2,10.5,78.7,"PL27 6BZ","PL27 6","WADEBRIDGE","CORNWALL"
34.3,11.4,80,"PL27 6DA","PL27 6","WADEBRIDGE","CORNWALL"
31.8,14.3,71.5,"PL27 6DB","PL27 6","WADEBRIDGE","CORNWALL"
35.8,22.8,49.7,"PL27 6DD","PL27 6","WADEBRIDGE","CORNWALL"
42.7,13.3,79.9,"PL27 6DH","PL27 6","WADEBRIDGE","CORNWALL"
20,5.5,35,"PL27 6DN","PL27 6","WADEBRIDGE","CORNWALL"
37.5,4.9,65.5,"PL27 6DP","PL27 6","WADEBRIDGE","CORNWALL"
41.3,14.2,72.3,"PL27 6DQ","PL27 6","WADEBRIDGE","CORNWALL"
38.4,14.4,66.3,"PL27 6DT","PL27 6","WADEBRIDGE","CORNWALL"
33.8,12.9,79.8,"PL27 6DU","PL27 6","WADEBRIDGE","CORNWALL"
38.9,10.6,80,"PL27 6DX","PL27 6","WADEBRIDGE","CORNWALL"
60.8,40,77.8,"PL27 6DY","PL27 6","WADEBRIDGE","CORNWALL"
36.8,5.6,80,"PL27 6DZ","PL27 6","WADEBRIDGE","CORNWALL"
50.8,20.8,76.6,"PL27 6EE","PL27 6","WADEBRIDGE","CORNWALL"
21.7,10.2,34,"PL27 6EF","PL27 6","WADEBRIDGE","CORNWALL"
24.3,0.3,55.8,"PL27 6EG","PL27 6","WADEBRIDGE","CORNWALL"
15.7,2.3,40.1,"PL27 6EL","PL27 6","WADEBRIDGE","CORNWALL"
5.3,0.5,25,"PL27 6EP","PL27 6","WADEBRIDGE","CORNWALL"
36.7,0.6,79.9,"PL27 6EU","PL27 6","WADEBRIDGE","CORNWALL"
20.1,0.3,58.3,"PL27 6EW","PL27 6","WADEBRIDGE","CORNWALL"
54.4,54.4,54.4,"PL27 6FE","PL27 6","WADEBRIDGE","CORNWALL"
25.2,4.7,74,"PL27 6HB","PL27 6","WADEBRIDGE","CORNWALL"
11.5,8.6,15.6,"PL27 6HP","PL27 6","WADEBRIDGE","CORNWALL"
11.7,5.1,17.1,"PL27 6HR","PL27 6","WADEBRIDGE","CORNWALL"
12.2,7.1,16.6,"PL27 6HT","PL27 6","WADEBRIDGE","CORNWALL"
12.2,1.8,19.3,"PL27 6HW","PL27 6","WADEBRIDGE","CORNWALL"
6.3,3.8,10,"PL27 6HX","PL27 6","WADEBRIDGE","CORNWALL"
12.2,0.3,80,"PL27 6JB","PL27 6","WADEBRIDGE","CORNWALL"
4.7,0.5,7.1,"PL27 6JD","PL27 6","WADEBRIDGE","CORNWALL"
4,2.2,4.9,"PL27 6JF","PL27 6","WADEBRIDGE","CORNWALL"
18.3,3.4,80,"PL27 6JG","PL27 6","WADEBRIDGE","CORNWALL"
3.8,0.8,6.1,"PL27 6JN","PL27 6","WADEBRIDGE","CORNWALL"
36.5,1.4,79.9,"PL27 6JP","PL27 6","WADEBRIDGE","CORNWALL"
6.6,2,29.6,"PL27 6JQ","PL27 6","WADEBRIDGE","CORNWALL"
6.6,0.5,57,"PL27 6JX","PL27 6","WADEBRIDGE","CORNWALL"
1.9,1.3,2.1,"PL27 6JY","PL27 6","WADEBRIDGE","CORNWALL"
9.3,0.9,54.1,"PL27 6JZ","PL27 6","WADEBRIDGE","CORNWALL"
4.4,0.9,14.3,"PL27 6LB","PL27 6","WADEBRIDGE","CORNWALL"
5.2,0.2,77.5,"PL27 6LD","PL27 6","WADEBRIDGE","CORNWALL"
3.9,2.6,5.4,"PL27 6LL","PL27 6","WADEBRIDGE","CORNWALL"
13.4,4.1,39.2,"PL27 6LN","PL27 6","WADEBRIDGE","CORNWALL"
3.6,1.3,5.6,"PL27 6LP","PL27 6","WADEBRIDGE","CORNWALL"
29.1,3.8,80,"PL27 6LQ","PL27 6","WADEBRIDGE","CORNWALL"
33.6,2.2,80,"PL27 6LS","PL27 6","WADEBRIDGE","CORNWALL"
35.6,6.2,80,"PL27 6LT","PL27 6","WADEBRIDGE","CORNWALL"
53.1,3.3,79.8,"PL27 6LU","PL27 6","WADEBRIDGE","CORNWALL"
23.1,5.5,75.4,"PL27 6LY","PL27 6","WADEBRIDGE","CORNWALL"
27.8,3.4,80,"PL27 6LZ","PL27 6","WADEBRIDGE","CORNWALL"
24.9,2,49,"PL27 6NA","PL27 6","WADEBRIDGE","CORNWALL"
28.7,3.8,80,"PL27 6NB","PL27 6","WADEBRIDGE","CORNWALL"
32.3,3.6,55,"PL27 6ND","PL27 6","WADEBRIDGE","CORNWALL"
17.1,9.9,26.4,"PL27 6NF","PL27 6","WADEBRIDGE","CORNWALL"
40,8.2,68.8,"PL27 6NJ","PL27 6","WADEBRIDGE","CORNWALL"
28.6,3,62.3,"PL27 6NL","PL27 6","WADEBRIDGE","CORNWALL"
28.2,2.8,52.5,"PL27 6NN","PL27 6","WADEBRIDGE","CORNWALL"
28.5,3,80,"PL27 6NP","PL27 6","WADEBRIDGE","CORNWALL"
19.7,0.9,35,"PL27 6NQ","PL27 6","WADEBRIDGE","CORNWALL"
37.5,3.1,80,"PL27 6NW","PL27 6","WADEBRIDGE","CORNWALL"
56,7.8,80,"PL27 6NY","PL27 6","WADEBRIDGE","CORNWALL"
10.8,0.8,18.6,"PL27 6PA","PL27 6","WADEBRIDGE","CORNWALL"
19.5,1.7,55,"PL27 6PB","PL27 6","WADEBRIDGE","CORNWALL"
38.9,8,79.9,"PL27 6PF","PL27 6","WADEBRIDGE","CORNWALL"
26.3,3.5,80,"PL27 6PH","PL27 6","WADEBRIDGE","CORNWALL"
33.4,4.8,67,"PL27 6PJ","PL27 6","WADEBRIDGE","CORNWALL"
56.2,8.8,70.4,"PL27 6PL","PL27 6","WADEBRIDGE","CORNWALL"
44.9,2.4,66.9,"PL27 6PN","PL27 6","WADEBRIDGE","CORNWALL"
38.6,1.2,80,"PL27 6PP","PL27 6","WADEBRIDGE","CORNWALL"
39.7,7,79.8,"PL27 6PR","PL27 6","WADEBRIDGE","CORNWALL"
8.9,0.7,17.8,"PL27 6PT","PL27 6","WADEBRIDGE","CORNWALL"
12.6,2.7,19.4,"PL27 6PU","PL27 6","WADEBRIDGE","CORNWALL"
30.6,1.2,80,"PL27 6PW","PL27 6","WADEBRIDGE","CORNWALL"
42.1,4,80,"PL27 6PZ","PL27 6","WADEBRIDGE","CORNWALL"
26.3,5.1,41.5,"PL27 6QB","PL27 6","WADEBRIDGE","CORNWALL"
23.8,0.6,80,"PL27 6QH","PL27 6","WADEBRIDGE","CORNWALL"
31.3,1.7,55,"PL27 6QJ","PL27 6","WADEBRIDGE","CORNWALL"
14.8,2.4,47.2,"PL27 6QL","PL27 6","WADEBRIDGE","CORNWALL"
2.2,1.3,3.2,"PL27 6QN","PL27 6","WADEBRIDGE","CORNWALL"
35.1,8.2,78.8,"PL27 6QQ","PL27 6","WADEBRIDGE","CORNWALL"
6.9,0.3,19,"PL27 6QS","PL27 6","WADEBRIDGE","CORNWALL"
2.3,0.2,18.1,"PL27 6QT","PL27 6","WADEBRIDGE","CORNWALL"
9.8,0.6,55,"PL27 6RA","PL27 6","WADEBRIDGE","CORNWALL"
7.5,0.3,44,"PL27 6RD","PL27 6","WADEBRIDGE","CORNWALL"
2.7,0.9,13.6,"PL27 6RE","PL27 6","WADEBRIDGE","CORNWALL"
3.2,1.3,17.5,"PL27 6RG","PL27 6","WADEBRIDGE","CORNWALL"
1.9,0.4,3.5,"PL27 6RH","PL27 6","WADEBRIDGE","CORNWALL"
2.5,1.3,4.1,"PL27 6RJ","PL27 6","WADEBRIDGE","CORNWALL"
6.3,2.4,14.8,"PL27 6RP","PL27 6","WADEBRIDGE","CORNWALL"
27.7,2.1,80,"PL27 6SA","PL27 6","WADEBRIDGE","CORNWALL"
35.9,7.8,80,"PL27 6SB","PL27 6","WADEBRIDGE","CORNWALL"
64.4,17.7,80,"PL27 6SD","PL27 6","WADEBRIDGE","CORNWALL"
30.4,6.4,58.8,"PL27 6SE","PL27 6","WADEBRIDGE","CORNWALL"
32.8,2.1,80,"PL27 6SF","PL27 6","WADEBRIDGE","CORNWALL"
32.4,2.3,69.6,"PL27 6SG","PL27 6","WADEBRIDGE","CORNWALL"
14.8,8.1,20.6,"PL27 6SR","PL27 6","WADEBRIDGE","CORNWALL"
15.9,6.8,19.9,"PL27 6SS","PL27 6","WADEBRIDGE","CORNWALL"
16,8,22.2,"PL27 6ST","PL27 6","WADEBRIDGE","CORNWALL"
12.1,4.1,19.6,"PL27 6SW","PL27 6","WADEBRIDGE","CORNWALL"
14.4,2.6,21.2,"PL27 6SX","PL27 6","WADEBRIDGE","CORNWALL"
14.9,5.5,21.1,"PL27 6TB","PL27 6","WADEBRIDGE","CORNWALL"
25.8,3,77.9,"PL27 6TD","PL27 6","WADEBRIDGE","CORNWALL"
22.9,14.2,28,"PL27 6TE","PL27 6","WADEBRIDGE","CORNWALL"
17.8,0.9,56,"PL27 6TF","PL27 6","WADEBRIDGE","CORNWALL"
25.4,4.3,52.7,"PL27 6TH","PL27 6","WADEBRIDGE","CORNWALL"
41.7,15.8,80,"PL27 6TJ","PL27 6","WADEBRIDGE","CORNWALL"
27.6,6.2,66.6,"PL27 6TN","PL27 6","WADEBRIDGE","CORNWALL"
24,8,54.9,"PL27 6TQ","PL27 6","WADEBRIDGE","CORNWALL"
30.4,8.1,80,"PL27 6TR","PL27 6","WADEBRIDGE","CORNWALL"
24.4,14.3,65.3,"PL27 6TS","PL27 6","WADEBRIDGE","CORNWALL"
48.9,0.8,80,"PL27 6UA","PL27 6","WADEBRIDGE","CORNWALL"
39.6,1.9,80,"PL27 6UD","PL27 6","WADEBRIDGE","CORNWALL"
48.2,1,80,"PL27 6UE","PL27 6","WADEBRIDGE","CORNWALL"
44.9,1,80,"PL27 6UF","PL27 6","WADEBRIDGE","CORNWALL"
40.4,1.9,80,"PL27 6UG","PL27 6","WADEBRIDGE","CORNWALL"
39.1,2.8,80,"PL27 6UH","PL27 6","WADEBRIDGE","CORNWALL"
9.4,6.1,16.7,"PL27 6UJ","PL27 6","WADEBRIDGE","CORNWALL"
10.2,3.3,16.4,"PL27 6UL","PL27 6","WADEBRIDGE","CORNWALL"
15.4,8.7,17.5,"PL27 6UN","PL27 6","WADEBRIDGE","CORNWALL"
10.4,0.6,18.4,"PL27 6UP","PL27 6","WADEBRIDGE","CORNWALL"
12.4,10.1,15.3,"PL27 6UR","PL27 6","WADEBRIDGE","CORNWALL"
13.6,11.1,18,"PL27 6UT","PL27 6","WADEBRIDGE","CORNWALL"
14.8,3.7,34,"PL27 6UW","PL27 6","WADEBRIDGE","CORNWALL"
47.2,2.9,80,"PL27 6UX","PL27 6","WADEBRIDGE","CORNWALL"
20.2,17.2,22.8,"PL27 7AF","PL27 7","WADEBRIDGE","CORNWALL"
25.8,11.3,80,"PL27 7AH","PL27 7","WADEBRIDGE","CORNWALL"
20,2.3,43.7,"PL27 7AL","PL27 7","WADEBRIDGE","CORNWALL"
20.8,18.3,22.5,"PL27 7AN","PL27 7","WADEBRIDGE","CORNWALL"
18,9.7,22.8,"PL27 7AU","PL27 7","WADEBRIDGE","CORNWALL"
16.5,4.5,23.7,"PL27 7AW","PL27 7","WADEBRIDGE","CORNWALL"
32.5,8.6,80,"PL27 7AX","PL27 7","WADEBRIDGE","CORNWALL"
49.1,14.6,80,"PL27 7AY","PL27 7","WADEBRIDGE","CORNWALL"
50.8,14.3,80,"PL27 7AZ","PL27 7","WADEBRIDGE","CORNWALL"
36.2,1.4,67.9,"PL27 7BB","PL27 7","WADEBRIDGE","CORNWALL"
20.3,18.4,22.9,"PL27 7BE","PL27 7","WADEBRIDGE","CORNWALL"
25.3,0.8,46.8,"PL27 7BH","PL27 7","WADEBRIDGE","CORNWALL"
24.2,9.7,40,"PL27 7BL","PL27 7","WADEBRIDGE","CORNWALL"
33.3,10.7,47.1,"PL27 7BN","PL27 7","WADEBRIDGE","CORNWALL"
30.6,19.2,35,"PL27 7BQ","PL27 7","WADEBRIDGE","CORNWALL"
20.8,6.5,34.3,"PL27 7BT","PL27 7","WADEBRIDGE","CORNWALL"
29.4,19.4,44,"PL27 7BW","PL27 7","WADEBRIDGE","CORNWALL"
33.4,14.8,80,"PL27 7BY","PL27 7","WADEBRIDGE","CORNWALL"
